book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
The Life and Adventures of Robinson Crusoe by Daniel Defoe,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Life_and_Adventures_of_Robinson_Crusoe_by_Daniel_Defoe.pkl,OpenAI,text-embedding-3-small,21,9.103062,9.824396,13.969499,6.9745936,2.5768723,1.1062323,6.9587035
The Lost World by Arthur Conan Doyle,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Lost_World_by_Arthur_Conan_Doyle.pkl,OpenAI,text-embedding-3-small,-1,9.75839,9.399685,14.061729,7.5463743,2.591851,1.1921192,6.797151
The Merry Adventures of Robin Hood by Howard Pyle,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Merry_Adventures_of_Robin_Hood_by_Howard_Pyle.pkl,OpenAI,text-embedding-3-small,1,11.015015,6.3382435,13.198785,7.5648894,2.992006,0.7138419,4.9724565
"The Pathfinder; Or, The Inland Sea by James Fenimore Cooper",Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Pathfinder__Or__The_Inland_Sea_by_James_Fenimore_Cooper.pkl,OpenAI,text-embedding-3-small,-1,10.141178,10.24077,14.758372,7.013895,2.644244,1.5906997,7.021118
The Red Rover: A Tale by James Fenimore Cooper,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Red_Rover__A_Tale_by_James_Fenimore_Cooper.pkl,OpenAI,text-embedding-3-small,21,9.659656,10.10891,14.452777,6.963773,2.5616302,1.2795459,7.1223283
The Scarlet Pimpernel by Baroness Emmuska Orczy Orczy,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Scarlet_Pimpernel_by_Baroness_Emmuska_Orczy_Orczy.pkl,OpenAI,text-embedding-3-small,18,12.303555,7.579073,14.015548,7.0507817,1.1200801,0.86020607,5.0629044
The Sea-Wolf by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Sea_Wolf_by_Jack_London.pkl,OpenAI,text-embedding-3-small,21,9.682688,10.009306,14.417836,7.0674887,2.5868523,1.2628872,7.120337
The Swiss Family Robinson; or Adventures in a Desert Island by Johann David Wyss,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_Swiss_Family_Robinson__or_Adventures_in_a_Desert_Island_by_Johann_David_Wyss.pkl,OpenAI,text-embedding-3-small,21,9.158209,9.847057,14.016639,7.024702,2.6184964,1.1052213,7.0386033
The call of the wild by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_call_of_the_wild_by_Jack_London.pkl,OpenAI,text-embedding-3-small,22,10.186164,10.294565,14.816705,7.496179,2.8643866,1.6830332,7.103412
The prisoner of Zenda by Anthony Hope,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_prisoner_of_Zenda_by_Anthony_Hope.pkl,OpenAI,text-embedding-3-small,17,11.214701,8.647477,14.409749,7.0953236,1.5428095,1.1981938,5.812986
The three musketeers by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/The_three_musketeers_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,OpenAI,text-embedding-3-small,18,12.103858,7.296026,14.003508,6.9536104,1.0540781,0.8087367,5.091215
Treasure Island by Robert Louis Stevenson,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/Treasure_Island_by_Robert_Louis_Stevenson.pkl,OpenAI,text-embedding-3-small,21,9.609472,10.105719,14.475911,6.949025,2.5579708,1.2696338,7.136578
Twenty years after by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/Twenty_years_after_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,OpenAI,text-embedding-3-small,18,12.107718,7.273153,14.010103,6.9461384,1.0421759,0.80376345,5.095432
White Fang by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Adventure/White_Fang_by_Jack_London.pkl,OpenAI,text-embedding-3-small,22,10.022753,10.074448,14.68168,7.5598755,2.906925,1.6201631,7.021402
A Mind That Found Itself: An Autobiography by Clifford Whittingham Beers,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/A_Mind_That_Found_Itself__An_Autobiography_by_Clifford_Whittingham_Beers.pkl,OpenAI,text-embedding-3-small,16,10.119749,8.8839,14.072849,6.9021816,2.2099078,1.3407433,6.235635
"Abraham Lincoln: The True Story of a Great Life, Volume 1 (of 2) by Herndon et al.",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Abraham_Lincoln__The_True_Story_of_a_Great_Life__Volume_1__of_2__by_Herndon_et_al_.pkl,OpenAI,text-embedding-3-small,15,8.012187,7.36339,14.969095,6.049513,2.116738,2.2017112,6.837896
Autobiography by John Stuart Mill,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Autobiography_by_John_Stuart_Mill.pkl,OpenAI,text-embedding-3-small,-1,7.049951,6.8322334,11.592695,4.6346564,2.1019769,1.9515451,6.653093
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,OpenAI,text-embedding-3-small,15,7.899964,7.3941975,15.03829,6.0740447,2.03672,2.140199,6.7674475
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,OpenAI,text-embedding-3-small,-1,7.591462,7.12563,12.200302,5.0356364,2.1047566,1.8785444,6.546642
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,OpenAI,text-embedding-3-small,-1,8.365135,7.729574,13.528775,5.8869886,1.9945358,1.7903824,6.286838
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,OpenAI,text-embedding-3-small,-1,13.218629,9.002392,15.427909,6.414701,1.753468,2.4002821,6.3130584
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,OpenAI,text-embedding-3-small,-1,13.236951,9.123358,15.433943,6.4366417,1.7509303,2.4052901,6.295187
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,OpenAI,text-embedding-3-small,15,7.9628744,6.95059,14.699188,5.984392,2.3363075,2.1100628,7.005348
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,OpenAI,text-embedding-3-small,18,11.92703,7.1043453,13.872101,6.8874116,1.0644485,0.7576273,5.0240703
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,OpenAI,text-embedding-3-small,17,11.455958,8.243044,14.271264,6.9279156,1.5342761,1.2775973,5.689088
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,OpenAI,text-embedding-3-small,11,6.006368,4.878697,9.301484,3.8989584,2.4234064,1.7614218,6.6913795
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,OpenAI,text-embedding-3-small,18,11.998247,7.2221427,13.922759,6.896167,1.0740337,0.78323287,5.0657144
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,OpenAI,text-embedding-3-small,15,8.141531,8.563309,14.828204,5.9903603,2.0715384,2.3668685,6.6974673
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,OpenAI,text-embedding-3-small,9,9.871349,4.924364,11.815751,7.3103294,3.5403059,0.51351905,5.0819607
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,OpenAI,text-embedding-3-small,32,12.859321,9.197288,15.947883,6.759192,1.5566485,2.3217995,6.0884705
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,OpenAI,text-embedding-3-small,3,11.20183,7.510485,13.825284,6.982162,2.1685247,0.92814803,5.6963773
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,OpenAI,text-embedding-3-small,17,11.458012,8.2284355,14.232422,6.878544,1.5545857,1.3054447,5.691437
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,OpenAI,text-embedding-3-small,-1,6.996982,6.846607,11.54564,4.66116,2.1607785,1.9143381,6.5981693
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,OpenAI,text-embedding-3-small,-1,13.061988,8.798514,15.281091,6.2338843,1.9027767,2.3715217,6.5370045
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,OpenAI,text-embedding-3-small,-1,13.203281,9.230568,15.702576,6.66902,1.57635,2.3578553,6.095244
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,OpenAI,text-embedding-3-small,18,11.886732,7.7727838,14.16985,6.99011,1.2284226,1.0202315,5.292403
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,OpenAI,text-embedding-3-small,-1,13.226796,9.029803,15.420828,6.4138327,1.7558266,2.4175687,6.3054395
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,OpenAI,text-embedding-3-small,15,8.135272,8.603104,14.892112,6.038349,2.0973263,2.333209,6.7430487
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,OpenAI,text-embedding-3-small,15,8.092848,8.524915,14.882736,5.968473,2.0644462,2.3333268,6.7205234
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",OpenAI,text-embedding-3-small,16,10.608894,8.846552,14.058234,6.872645,2.3706133,1.3434284,6.245401
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",OpenAI,text-embedding-3-small,26,11.923193,9.539216,15.900601,6.797409,1.8326303,1.6358597,6.2415123
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",OpenAI,text-embedding-3-small,32,13.020333,9.524693,15.968258,6.9688993,1.421957,2.255098,5.95194
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",OpenAI,text-embedding-3-small,32,12.967639,9.481046,16.025702,7.0097013,1.393231,2.2579792,5.9666433
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",OpenAI,text-embedding-3-small,16,9.035119,7.886875,13.778573,6.2962327,2.1267037,1.7019857,6.211666
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",OpenAI,text-embedding-3-small,-1,10.361405,10.084335,14.890092,6.4383,2.3686895,1.9388999,6.9439564
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",OpenAI,text-embedding-3-small,26,12.03523,9.401104,15.82983,6.760801,1.7025,1.6523074,6.2279005
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",OpenAI,text-embedding-3-small,32,12.888503,9.319384,16.027912,6.96899,1.4317323,2.2881577,5.993174
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",OpenAI,text-embedding-3-small,26,11.914125,9.229831,15.896726,6.6543593,1.7720946,1.7423404,6.2699986
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",OpenAI,text-embedding-3-small,33,13.086923,9.623442,16.058811,7.272845,1.2930734,2.2340257,5.8985353
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",OpenAI,text-embedding-3-small,26,12.327383,9.343358,15.960858,6.8299303,1.668783,1.7496817,6.2219515
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",OpenAI,text-embedding-3-small,27,12.670589,9.637932,15.921186,7.05411,1.4814876,1.838093,5.9239445
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",OpenAI,text-embedding-3-small,-1,11.886254,9.806532,15.784154,7.238854,1.8026912,1.6765362,6.5152364
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",OpenAI,text-embedding-3-small,23,11.028951,9.746446,15.346377,7.2722034,2.3317642,1.6302922,6.609376
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",OpenAI,text-embedding-3-small,-1,9.725936,7.659223,13.872702,7.531274,2.9902864,1.9094777,5.7441564
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",OpenAI,text-embedding-3-small,32,12.596714,9.470883,16.005505,6.8877373,1.4704067,2.1533716,6.0727987
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",OpenAI,text-embedding-3-small,33,13.30386,9.728757,16.122423,7.2286477,1.265856,2.278046,5.8884444
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",OpenAI,text-embedding-3-small,16,10.179686,8.731965,13.7933855,6.9312134,2.3637502,1.2045891,6.181314
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",OpenAI,text-embedding-3-small,16,8.815834,7.9846663,13.723003,6.2258205,2.0703106,1.6032832,6.3080215
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",OpenAI,text-embedding-3-small,16,9.106453,7.8133445,13.726971,6.2912755,2.1347816,1.803612,6.111777
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",OpenAI,text-embedding-3-small,26,11.884554,9.446803,15.860857,6.7305818,1.8116382,1.6353194,6.2315125
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",OpenAI,text-embedding-3-small,-1,10.279625,9.718628,14.428221,6.8428984,2.326753,1.3017656,6.833192
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",OpenAI,text-embedding-3-small,-1,11.524654,8.92951,14.9465685,6.7067704,1.8973643,1.4786594,6.128508
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",OpenAI,text-embedding-3-small,-1,11.564099,8.7245035,14.444834,6.721784,1.6913102,1.4012557,5.998295
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",OpenAI,text-embedding-3-small,26,11.872398,9.669557,15.768132,6.773546,1.7553425,1.5163623,6.2843504
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,OpenAI,text-embedding-3-small,31,12.195079,11.044707,15.40905,6.850417,0.96208435,1.1064208,6.2157164
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/OpenAI/text-embedding-3-small/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,OpenAI,text-embedding-3-small,31,11.981008,11.03007,15.300892,6.852845,1.1441318,1.0554607,6.378451
