book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
The Swiss Family Robinson; or Adventures in a Desert Island by Johann David Wyss,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/The_Swiss_Family_Robinson__or_Adventures_in_a_Desert_Island_by_Johann_David_Wyss.pkl,Qwen2.5,1.5B,9,5.6962686,1.3883184,5.8663316,5.255113,9.962715,8.192496,7.2491174
The call of the wild by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/The_call_of_the_wild_by_Jack_London.pkl,Qwen2.5,1.5B,25,2.6329052,-1.2044079,6.8602757,5.136845,12.314696,8.802233,7.2359447
The prisoner of Zenda by Anthony Hope,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/The_prisoner_of_Zenda_by_Anthony_Hope.pkl,Qwen2.5,1.5B,17,5.04523,0.2790055,5.7114596,5.0825806,10.617658,8.596074,8.56546
The three musketeers by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/The_three_musketeers_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Qwen2.5,1.5B,1,4.9804187,2.4437923,5.3066483,4.4654803,8.724615,7.3628306,8.222701
Treasure Island by Robert Louis Stevenson,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/Treasure_Island_by_Robert_Louis_Stevenson.pkl,Qwen2.5,1.5B,16,3.5674415,-0.49051464,6.3770537,4.7422895,11.7514515,8.935248,7.95262
Twenty years after by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/Twenty_years_after_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Qwen2.5,1.5B,1,4.8681607,2.4541228,5.2673645,4.4631124,8.746437,7.380284,8.243228
White Fang by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Adventure/White_Fang_by_Jack_London.pkl,Qwen2.5,1.5B,26,2.6064286,-1.018895,6.818793,5.097472,12.025223,8.696407,7.1439996
A Mind That Found Itself: An Autobiography by Clifford Whittingham Beers,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/A_Mind_That_Found_Itself__An_Autobiography_by_Clifford_Whittingham_Beers.pkl,Qwen2.5,1.5B,-1,6.917414,2.305819,5.512461,5.9261584,9.141783,8.252405,6.601546
"Abraham Lincoln: The True Story of a Great Life, Volume 1 (of 2) by Herndon et al.",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Abraham_Lincoln__The_True_Story_of_a_Great_Life__Volume_1__of_2__by_Herndon_et_al_.pkl,Qwen2.5,1.5B,10,6.2497964,2.7225895,5.426177,6.226579,9.54831,7.934515,6.356022
Autobiography by John Stuart Mill,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Autobiography_by_John_Stuart_Mill.pkl,Qwen2.5,1.5B,-1,8.190468,3.7894492,5.0793443,5.998273,8.205803,8.345664,6.5134335
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,Qwen2.5,1.5B,10,6.2725363,2.815088,5.4771614,6.2298126,9.487308,7.9640827,6.288961
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Qwen2.5,1.5B,4,7.328601,0.98566926,4.9617214,6.0413165,8.876365,8.448563,7.5081806
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Qwen2.5,1.5B,4,7.260442,0.7536302,4.9729896,6.028851,9.013328,8.449466,7.6779294
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Qwen2.5,1.5B,10,6.5454116,2.4696414,5.4286704,6.260294,9.51718,8.060969,6.467793
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Qwen2.5,1.5B,-1,5.420537,0.047083247,5.753658,5.884989,10.674246,8.62404,8.151513
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Qwen2.5,1.5B,10,6.0708346,3.1495354,5.341102,6.112983,9.470541,7.744692,6.3345675
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Qwen2.5,1.5B,-1,5.2725286,3.3433454,5.1946306,4.5354385,8.234017,7.2187004,7.5712023
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Qwen2.5,1.5B,8,6.1338205,1.8441231,5.412025,5.413606,9.10299,8.027247,7.357345
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Qwen2.5,1.5B,-1,7.602953,4.471976,4.8303328,6.182459,7.6117406,7.8398438,5.705248
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Qwen2.5,1.5B,1,4.8072214,2.5866203,5.3142757,4.5648136,8.733417,7.2980056,8.127617
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Qwen2.5,1.5B,10,6.200077,2.2887723,5.430163,6.084083,9.655674,7.943597,6.5721307
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Qwen2.5,1.5B,2,4.328147,4.6512966,5.2453756,4.035928,7.394509,6.9398766,7.6758575
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Qwen2.5,1.5B,8,6.6104226,1.224902,5.3435535,5.716431,9.230216,8.204885,7.3929696
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Qwen2.5,1.5B,3,4.7424154,3.7342048,5.280929,3.9747474,8.196006,6.992326,7.1728992
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Qwen2.5,1.5B,8,6.4725666,1.983632,5.4251795,5.525547,9.019833,8.146524,7.143794
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Qwen2.5,1.5B,11,6.9697237,2.9049525,5.5414834,6.1207614,8.998011,8.225039,6.151568
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Qwen2.5,1.5B,10,6.34219,2.7294304,5.4810658,6.2706,9.524471,8.015381,6.3116384
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Qwen2.5,1.5B,7,6.4899144,0.5851001,5.351546,5.7023277,9.79572,8.265408,7.981529
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Qwen2.5,1.5B,1,4.9235697,2.3621173,5.327888,4.4637647,8.826024,7.4159966,8.192277
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Qwen2.5,1.5B,-1,5.5978227,0.13670695,5.7151484,5.908785,10.638661,8.592457,8.144772
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Qwen2.5,1.5B,10,6.052,2.37393,5.430993,6.091702,9.679029,7.9291663,6.57037
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Qwen2.5,1.5B,10,6.362555,2.7441523,5.4500117,6.2881885,9.47447,7.9895687,6.2994537
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Qwen2.5,1.5B,-1,3.4872484,-0.977009,6.337152,5.2769213,11.7106,8.898353,7.570959
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Qwen2.5,1.5B,23,5.035798,-1.9154078,6.165924,5.7039514,12.231923,8.590001,8.6059
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Qwen2.5,1.5B,17,5.5207386,-0.37723872,5.6090584,5.4696703,10.929866,8.709024,8.734701
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Qwen2.5,1.5B,-1,6.0627933,-0.9367179,5.5060725,5.498534,11.223358,8.298744,8.843977
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Qwen2.5,1.5B,26,2.8479273,-0.6297317,6.6786327,5.10428,11.751839,8.665397,7.1655235
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Qwen2.5,1.5B,25,3.000707,-1.5085431,6.638359,5.176516,12.341193,9.018143,7.474565
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Qwen2.5,1.5B,24,4.8786016,-1.1553,5.734315,5.742981,11.682692,8.947747,8.272421
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Qwen2.5,1.5B,24,4.897209,-0.97621137,5.835679,5.8023143,11.675753,8.879055,8.460711
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Qwen2.5,1.5B,23,5.1490293,-2.1362793,6.1794305,5.6416397,12.347392,8.359839,8.768717
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Qwen2.5,1.5B,-1,5.2832966,-1.2973,5.7818737,5.674586,11.668636,8.559683,8.722357
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Qwen2.5,1.5B,24,4.778838,-1.3666009,5.85414,5.7640696,11.85603,8.937618,8.205006
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Qwen2.5,1.5B,17,6.129975,-0.23121797,5.5569024,5.609868,10.462208,8.269029,8.710889
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Qwen2.5,1.5B,24,4.6374655,-1.5124067,5.968933,5.784506,11.986827,8.923552,8.287561
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Qwen2.5,1.5B,-1,3.2091663,-1.3478179,6.602579,5.0138764,12.317329,8.9605255,7.742921
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Qwen2.5,1.5B,-1,5.522814,-1.9913527,5.9102254,5.527257,11.996583,8.225612,8.938262
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Qwen2.5,1.5B,17,5.804935,-0.50574625,5.6180534,5.676391,10.7356825,8.466737,8.737846
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Qwen2.5,1.5B,-1,5.855758,-1.4031103,5.596145,5.604559,11.511651,8.332503,8.912765
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Qwen2.5,1.5B,9,5.7925806,1.8919314,5.825291,5.4992876,9.782557,8.196961,6.8783245
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Qwen2.5,1.5B,11,7.095212,2.5609732,5.6667895,6.118827,9.143753,8.371261,6.193704
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Qwen2.5,1.5B,17,6.1285524,-0.07489617,5.623732,5.6717944,10.450263,8.212793,8.772895
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Qwen2.5,1.5B,17,6.1661386,-0.3095091,5.4986906,5.5087185,10.589892,8.2829895,8.675335
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Qwen2.5,1.5B,-1,4.719577,-1.7983574,6.104906,5.8920197,11.833372,8.457914,8.112603
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Qwen2.5,1.5B,16,3.851958,-0.65418154,6.2799444,4.8692813,11.785661,8.992614,7.9963546
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Qwen2.5,1.5B,24,4.91663,-0.9762869,5.754766,5.716851,11.439989,8.942471,8.241149
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Qwen2.5,1.5B,17,5.547057,-0.51766527,5.5856442,5.6238375,10.872603,8.707714,8.571617
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Qwen2.5,1.5B,-1,5.393371,0.34924203,5.798675,5.2713203,10.7138815,8.3987255,7.9486394
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Qwen2.5,1.5B,24,4.6100674,-1.1723963,5.799045,5.544868,11.675718,8.976613,8.1001215
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Qwen2.5,1.5B,24,4.8839765,-0.63709486,5.6550055,5.5065584,11.486016,9.017262,8.438572
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Qwen2.5/1.5B/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Qwen2.5,1.5B,24,5.2609825,-1.1125394,5.5844474,5.5812488,11.64493,8.931571,8.32964
