book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Cerebras-GPT,111M,-1,2.9109285,7.8591604,6.532444,-2.5391111,8.14116,3.9821606,4.3231144
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Cerebras-GPT,111M,25,2.6901648,8.169894,6.669449,-3.0442283,8.446019,3.8488312,4.036926
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Cerebras-GPT,111M,25,2.7382958,8.394202,6.7062645,-3.0254374,8.486897,3.8630733,4.1278143
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Cerebras-GPT,111M,-1,2.809609,9.448544,6.600331,-4.013399,8.891107,3.3435473,3.6005516
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Cerebras-GPT,111M,4,6.5716066,5.5680737,3.2045183,-0.93886393,6.952256,2.5227745,4.2462134
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Cerebras-GPT,111M,5,7.1133623,5.675653,2.8888235,-1.1303529,7.2986565,2.2310412,4.039156
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Cerebras-GPT,111M,-1,3.689251,8.012395,6.3509974,-2.9945128,8.25826,3.7049685,3.8162024
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Cerebras-GPT,111M,9,4.5395746,3.7795067,6.6931386,0.4414927,5.9586005,6.094946,6.1233134
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Cerebras-GPT,111M,13,4.4767566,8.64022,5.392763,-3.3678448,8.572905,2.8883603,3.3974514
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Cerebras-GPT,111M,25,3.1355631,7.9738717,6.5876217,-2.7975795,8.275154,3.8564806,4.344411
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Cerebras-GPT,111M,5,7.2801514,5.724899,2.7570825,-1.059408,7.3826113,2.1554239,4.049063
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Cerebras-GPT,111M,25,3.327591,8.047311,6.4481993,-2.995308,8.377974,3.7506864,3.9369378
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Cerebras-GPT,111M,-1,3.3311343,9.068084,6.343341,-3.6224937,8.575911,3.3280072,3.8780608
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Cerebras-GPT,111M,0,3.9599123,7.3789687,6.157654,-2.4012442,7.5278473,3.7950544,4.480081
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Cerebras-GPT,111M,1,3.6873372,6.519361,6.4333763,-1.5803832,7.198965,4.411123,4.7563868
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Cerebras-GPT,111M,25,2.739334,8.021691,6.710935,-2.7975883,8.481828,3.979621,4.3054094
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Cerebras-GPT,111M,25,2.6195056,8.560162,6.681427,-3.1758287,8.560964,3.8174942,3.8493178
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Cerebras-GPT,111M,-1,3.8686311,8.733508,5.8753195,-3.384425,8.534437,3.2192059,3.3626146
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Cerebras-GPT,111M,28,3.566943,10.074151,6.304531,-4.440771,8.322531,2.760308,3.738832
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Cerebras-GPT,111M,25,2.9816809,8.28396,6.544847,-3.002995,8.447679,3.720816,4.3006535
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Cerebras-GPT,111M,25,2.6845345,8.079553,6.7492013,-2.7447476,8.504351,4.0173798,4.302651
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Cerebras-GPT,111M,-1,4.208985,10.0723295,5.82668,-3.9948697,8.652609,2.6304016,3.777632
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Cerebras-GPT,111M,15,3.039724,12.115055,6.4248796,-5.148673,9.760516,2.0819423,4.486437
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Cerebras-GPT,111M,-1,2.3539832,9.601147,6.8482656,-4.234627,9.050213,3.2637951,3.5784461
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Cerebras-GPT,111M,-1,2.3368323,9.62223,6.838292,-4.2202573,9.089104,3.269393,3.7430198
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Cerebras-GPT,111M,16,4.1791897,9.310003,6.1153326,-3.7870314,8.127261,3.031205,4.2175846
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Cerebras-GPT,111M,-1,2.9858963,11.160623,6.4534173,-4.765375,9.126366,2.3903391,4.4274135
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Cerebras-GPT,111M,19,2.2165985,10.992493,6.7643824,-4.9229136,9.443522,2.5916002,4.0763516
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Cerebras-GPT,111M,27,2.7742414,9.851481,6.5768185,-4.402799,9.011579,3.1785965,3.31257
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Cerebras-GPT,111M,15,2.8889048,12.245601,6.4036746,-5.2080746,9.874792,2.0081127,4.546588
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Cerebras-GPT,111M,27,2.6841838,9.966245,6.504582,-4.4467974,9.084505,3.0715277,3.264122
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Cerebras-GPT,111M,19,2.2650244,11.31093,6.7509828,-5.10772,9.562904,2.5346417,3.9590824
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Cerebras-GPT,111M,27,3.1755953,10.003774,6.3018856,-4.2112517,8.76353,2.9329498,3.1978223
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Cerebras-GPT,111M,19,2.5999765,11.267869,6.5261784,-5.1336803,9.573407,2.416422,3.8261104
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Cerebras-GPT,111M,20,4.1095586,11.727652,5.83484,-4.9383636,9.089078,1.8471816,4.415689
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Cerebras-GPT,111M,21,3.9941251,11.923762,5.6057634,-4.9124365,9.465674,1.7590717,4.020098
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Cerebras-GPT,111M,19,2.3852403,11.192193,6.731905,-4.957273,9.462949,2.5655558,4.0632253
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Cerebras-GPT,111M,24,2.0421872,9.427964,6.9332848,-3.8027968,8.920028,3.624067,3.5043018
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Cerebras-GPT,111M,17,4.8089623,8.9314165,5.757145,-3.176636,7.678463,3.0250638,4.480451
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Cerebras-GPT,111M,19,2.2146187,10.973869,6.7351365,-4.731984,9.534703,2.6696644,4.1878705
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Cerebras-GPT,111M,25,3.1877944,9.10069,6.545431,-3.5091372,8.579973,3.4969192,3.917819
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Cerebras-GPT,111M,-1,3.3890898,9.343447,6.489794,-3.754168,8.466878,3.3063917,3.8846436
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Cerebras-GPT,111M,-1,2.2645512,10.43224,6.7872047,-4.119893,9.134031,3.0840147,4.25571
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Cerebras-GPT,111M,20,4.160345,11.232987,5.776949,-4.726243,8.941238,1.9777069,4.3679914
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Cerebras-GPT,111M,-1,2.6002698,9.245074,6.767521,-3.973868,8.898092,3.330132,4.0521917
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Cerebras-GPT,111M,19,2.4240136,10.721572,6.7339926,-4.8616624,9.345795,2.649146,3.9232407
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Cerebras-GPT,111M,29,3.5643287,9.45815,6.5917444,-4.064629,8.338428,3.128761,3.8670776
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Cerebras-GPT,111M,19,2.3971386,11.48575,6.646342,-5.152823,9.641735,2.4210024,4.195113
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Cerebras-GPT,111M,18,1.825774,10.179247,7.2948422,-4.7091804,8.954361,2.9904063,3.9344049
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/111M/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Cerebras-GPT,111M,18,1.6668673,10.462329,7.3059263,-4.805695,9.04233,2.9410405,3.981068
