book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
The Merry Adventures of Robin Hood by Howard Pyle,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Merry_Adventures_of_Robin_Hood_by_Howard_Pyle.pkl,Cerebras-GPT,13B,8,8.085918,11.101374,6.322535,3.050222,1.6039944,8.078218,2.4128077
"The Pathfinder; Or, The Inland Sea by James Fenimore Cooper",Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Pathfinder__Or__The_Inland_Sea_by_James_Fenimore_Cooper.pkl,Cerebras-GPT,13B,15,5.1662188,11.912494,8.277164,3.2710218,1.8416405,7.481346,3.711095
The Red Rover: A Tale by James Fenimore Cooper,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Red_Rover__A_Tale_by_James_Fenimore_Cooper.pkl,Cerebras-GPT,13B,15,5.1137733,11.812783,8.173502,3.2365463,1.9151564,7.4332337,3.665685
The Scarlet Pimpernel by Baroness Emmuska Orczy Orczy,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Scarlet_Pimpernel_by_Baroness_Emmuska_Orczy_Orczy.pkl,Cerebras-GPT,13B,-1,4.8560333,13.011181,7.953776,3.1875832,0.56489444,6.764438,3.3142397
The Sea-Wolf by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Sea_Wolf_by_Jack_London.pkl,Cerebras-GPT,13B,20,6.398061,12.797087,8.468638,3.8169353,1.291862,8.00143,3.5926952
The Swiss Family Robinson; or Adventures in a Desert Island by Johann David Wyss,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_Swiss_Family_Robinson__or_Adventures_in_a_Desert_Island_by_Johann_David_Wyss.pkl,Cerebras-GPT,13B,14,5.6463757,11.60476,8.093863,3.2746708,2.1033936,7.757717,3.6473618
The call of the wild by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_call_of_the_wild_by_Jack_London.pkl,Cerebras-GPT,13B,21,6.9057226,14.59612,9.605099,4.1989098,1.0082445,7.9994187,4.293924
The prisoner of Zenda by Anthony Hope,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_prisoner_of_Zenda_by_Anthony_Hope.pkl,Cerebras-GPT,13B,27,5.3373246,12.928567,7.897443,3.2802124,0.5776294,6.9794526,3.2493992
The three musketeers by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/The_three_musketeers_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Cerebras-GPT,13B,1,5.794707,10.26383,7.7780643,1.6424907,2.2182264,7.681169,2.8019452
Treasure Island by Robert Louis Stevenson,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/Treasure_Island_by_Robert_Louis_Stevenson.pkl,Cerebras-GPT,13B,20,6.1692734,12.353035,8.245923,3.5896788,1.4683269,7.790598,3.5554307
Twenty years after by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/Twenty_years_after_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Cerebras-GPT,13B,1,5.797336,10.28045,7.749608,1.5933547,2.2564182,7.751948,2.8737576
White Fang by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Adventure/White_Fang_by_Jack_London.pkl,Cerebras-GPT,13B,21,6.8959794,14.438291,9.54384,4.1549067,1.0505215,7.959113,4.266257
A Mind That Found Itself: An Autobiography by Clifford Whittingham Beers,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/A_Mind_That_Found_Itself__An_Autobiography_by_Clifford_Whittingham_Beers.pkl,Cerebras-GPT,13B,-1,3.5113215,10.78073,8.200788,3.0610788,3.028477,6.63275,4.535728
"Abraham Lincoln: The True Story of a Great Life, Volume 1 (of 2) by Herndon et al.",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Abraham_Lincoln__The_True_Story_of_a_Great_Life__Volume_1__of_2__by_Herndon_et_al_.pkl,Cerebras-GPT,13B,11,3.5168734,11.272832,8.415896,3.1461768,3.0152543,6.7472434,4.9405546
Autobiography by John Stuart Mill,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Autobiography_by_John_Stuart_Mill.pkl,Cerebras-GPT,13B,-1,3.9343083,9.159558,7.3057523,2.5644317,3.599427,6.158317,4.3017745
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,Cerebras-GPT,13B,11,3.436405,11.032743,8.288775,3.0487418,3.2050076,6.7067556,4.913517
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Cerebras-GPT,13B,13,4.527823,9.681359,7.13647,2.600889,3.0363214,6.0045047,4.021491
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Cerebras-GPT,13B,-1,4.455356,9.922272,7.269364,2.7143912,2.8037755,5.969555,4.0015244
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Cerebras-GPT,13B,11,3.5408666,11.386815,8.407027,3.1404672,2.912684,6.7694116,4.9258204
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Cerebras-GPT,13B,-1,3.8529272,11.871016,8.703281,3.5843925,1.6806376,7.044784,4.362424
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Cerebras-GPT,13B,11,3.6489475,11.219177,8.388613,3.0500677,3.0690646,6.883988,5.0499735
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Cerebras-GPT,13B,1,5.702515,9.86825,7.6311517,1.6806687,2.4608703,7.67124,3.0443287
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Cerebras-GPT,13B,1,5.2381907,10.468905,7.741678,1.8850056,2.3915174,7.4098725,3.0630808
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Cerebras-GPT,13B,-1,3.8699136,7.764959,7.3577437,2.304199,4.1016626,6.234665,5.067848
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Cerebras-GPT,13B,1,5.8057723,10.087411,7.6840916,1.6208426,2.3765483,7.721753,2.9414067
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Cerebras-GPT,13B,11,3.6606562,11.308696,8.432699,3.201969,2.9395006,6.770844,4.862458
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Cerebras-GPT,13B,4,8.255309,9.120863,5.759773,2.28796,3.1257434,8.18684,2.8538663
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Cerebras-GPT,13B,-1,4.337695,11.900545,7.8260374,3.2049594,1.3570846,6.2483025,3.6201835
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Cerebras-GPT,13B,19,5.1814795,12.551494,8.720157,3.6583388,1.4643166,7.3779325,4.0427794
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Cerebras-GPT,13B,-1,4.9299994,10.410747,7.550872,2.5907958,3.1443393,6.7626925,3.7316856
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Cerebras-GPT,13B,12,3.6440992,10.185547,7.881006,2.8238628,3.4256167,6.6995564,4.615942
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Cerebras-GPT,13B,11,3.3833032,11.025906,8.379107,3.1073775,3.0741115,6.73892,4.946539
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Cerebras-GPT,13B,-1,4.080245,12.0975895,7.858698,3.2606506,1.2644594,6.2227025,3.6172187
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Cerebras-GPT,13B,1,5.807237,10.343113,7.739888,1.7247982,2.209049,7.6247787,2.8497956
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Cerebras-GPT,13B,-1,3.8161016,11.820088,8.691305,3.5733538,1.6972512,7.039444,4.3630643
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Cerebras-GPT,13B,11,3.7688882,11.423339,8.50091,3.2206316,2.872809,6.832494,4.9078836
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Cerebras-GPT,13B,11,3.374612,11.035782,8.348956,3.106444,3.1181633,6.69879,4.885372
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Cerebras-GPT,13B,19,5.8023167,13.06742,8.630392,3.764647,1.3171735,7.303754,3.9623601
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Cerebras-GPT,13B,21,6.004726,15.486696,9.755856,4.322567,0.013183745,7.490615,4.239128
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Cerebras-GPT,13B,25,4.142095,13.268849,7.959984,3.5072446,0.4082698,6.0625,3.4286509
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Cerebras-GPT,13B,-1,4.1626534,13.652076,8.179977,3.6620092,0.23252876,6.050722,3.665827
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Cerebras-GPT,13B,19,4.859189,12.389715,8.559787,3.6698449,1.4151431,7.09802,3.9229672
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Cerebras-GPT,13B,21,6.36378,14.732061,9.656615,4.2063518,0.79311395,7.486682,4.507704
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Cerebras-GPT,13B,-1,4.3913665,14.265735,8.744831,3.6944296,0.0676506,6.4749184,3.8284466
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Cerebras-GPT,13B,24,4.5354257,13.964937,8.539947,3.8007598,-0.078234516,6.3788323,3.4702983
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Cerebras-GPT,13B,21,6.0821805,15.468345,9.786116,4.3474526,0.0015895565,7.504823,4.2397833
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Cerebras-GPT,13B,24,4.525425,14.006945,8.564089,3.8383715,-0.11777765,6.374838,3.4547837
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Cerebras-GPT,13B,-1,4.445008,14.471204,8.884923,3.6600971,-0.018010583,6.525207,3.899766
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Cerebras-GPT,13B,2,3.5461938,12.6267605,7.4369826,3.1253903,0.7591026,5.8390727,3.1864758
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Cerebras-GPT,13B,23,4.8631916,14.580069,9.011515,3.8311193,0.010508728,6.7027574,3.829916
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Cerebras-GPT,13B,21,6.0644827,14.617151,9.568274,4.1641192,0.7949669,7.3349495,4.500714
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Cerebras-GPT,13B,-1,7.643237,13.222889,7.638517,4.0263133,-0.06919308,7.219392,2.989582
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Cerebras-GPT,13B,25,3.92158,13.221907,8.034187,3.5401788,0.4229731,6.028284,3.6442351
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Cerebras-GPT,13B,-1,3.9642582,13.849247,8.316913,3.3919117,0.15890394,6.140148,3.5730736
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Cerebras-GPT,13B,-1,5.658464,12.208447,8.429895,3.601429,1.7850288,7.473671,3.9681056
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Cerebras-GPT,13B,-1,5.295154,14.611009,9.050759,3.9097216,0.67869866,6.7022867,4.159241
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Cerebras-GPT,13B,-1,4.0965176,12.4398575,7.9019203,3.4418871,0.8330452,6.072308,3.6256921
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Cerebras-GPT,13B,25,4.0668006,13.015132,7.95795,3.4910865,0.52544665,6.133376,3.5773997
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Cerebras-GPT,13B,21,5.706313,14.055801,9.143307,3.8903232,0.9200687,7.1550126,4.2010612
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Cerebras-GPT,13B,-1,4.7148457,13.58202,8.18948,3.8157978,0.2186997,6.4725556,3.6746368
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Cerebras-GPT,13B,-1,4.359754,13.575188,8.32823,3.8440273,0.29333308,6.348417,3.7314858
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Cerebras-GPT,13B,-1,4.1435175,13.48985,8.251905,3.5722303,0.19084434,6.342607,3.6245394
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Cerebras-GPT,13B,26,3.9073062,13.57762,8.32343,3.116734,0.27910438,6.353221,3.5894592
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Cerebras-GPT,13B,-1,4.52462,14.7414665,9.047104,3.4781811,0.0048414906,6.6502657,4.03941
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Cerebras-GPT,13B,26,3.9192362,14.134946,8.619451,3.131524,0.1831993,6.419666,3.7494755
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Cerebras-GPT/13B/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Cerebras-GPT,13B,26,3.9149814,14.490127,8.799468,3.1943507,0.044825282,6.374136,3.9153135
